F0
number of lines to read: 10
-9.9999999045782417272932e-01, 0
8.9999999462747179990174e+00, 1
-3.5999999853708331443158e+01, 2
8.3999999746773724496052e+01, 3
-1.2599999969830531654225e+02, 4
1.2599999974892540421934e+02, 5
-8.3999999856299751854749e+01, 6
3.5999999945956325575480e+01, 7
-8.9999999879497565302700e+00, 8
9.9999999879081080678134e-01, 9
F1
number of lines to read: 10
-9.9999999937167594055154e-01, -1
8.9999999966924750793851e+00, 0
-3.5999999991510598817968e+01, 1
8.3999999985787596301634e+01, 2
-1.2599999998327852779312e+02, 3
1.2599999998618075380818e+02, 4
-8.3999999992158521422425e+01, 5
3.5999999997076244540040e+01, 6
-8.9999999993533137399027e+00, 7
9.9999999993558164046448e-01, 8
F2
number of lines to read: 10
-9.9999999999233157854661e-01, -2
9.0000000000606252825719e+00, -1
-3.5999999999953388396534e+01, 0
8.3999999999507224401896e+01, 1
-1.2599999999932406069547e+02, 2
1.2599999999953494977945e+02, 3
-8.3999999999775482706355e+01, 4
3.5999999999925748284113e+01, 5
-8.9999999999849897847071e+00, 6
9.9999999999860478272495e-01, 7
F3
number of lines to read: 10
-1.0000000000004398703624e+00, -3
9.0000000000042312819915e+00, -2
-3.6000000000045744741328e+01, -1
8.4000000000084881435214e+01, 0
-1.2600000000009079315078e+02, 1
1.2600000000005144329407e+02, 2
-8.4000000000012263967619e+01, 3
3.6000000000001236344360e+01, 4
-8.9999999999998863131623e+00, 5
9.9999999999996669330926e-01, 6
F4
number of lines to read: 10
-1.0000000000000213162821e+00, -4
9.0000000000002966515922e+00, -3
-3.6000000000002259525900e+01, -2
8.4000000000041978864829e+01, -1
-1.2600000000007894129794e+02, 0
1.2600000000004312994406e+02, 1
-8.4000000000003510081115e+01, 2
3.6000000000000504485342e+01, 3
-9.0000000000000532907052e+00, 4
1.0000000000000024424907e+00, 5
B4
number of lines to read: 10
-9.9999999999999977795540e-01, -5
8.9999999999999946709295e+00, -4
-3.5999999999999943156581e+01, -3
8.3999999999999957367436e+01, -2
-1.2599999999999972999376e+02, -1
1.2599999999999936051154e+02, 0
-8.3999999999999673150342e+01, 1
3.6000000000000021316282e+01, 2
-8.9999999999999751310042e+00, 3
9.9999999999999755750935e-01, 4
B3
number of lines to read: 10
-1.0000000000000000000000e+00, -6
9.0000000000000000000000e+00, -5
-3.5999999999999992894573e+01, -4
8.3999999999999928945726e+01, -3
-1.2599999999999967315034e+02, -2
1.2599999999999930366812e+02, -1
-8.3999999999999189981281e+01, 0
3.5999999999999538147222e+01, 1
-8.9999999999999005240170e+00, 2
9.9999999999998701039061e-01, 3
B2
number of lines to read: 10
-1.0000000000001791899962e+00, -7
9.0000000000017834622668e+00, -6
-3.6000000000007936762358e+01, -5
8.4000000000020733637029e+01, -4
-1.2600000000003501554602e+02, -3
1.2600000000003960565209e+02, -2
-8.4000000000029871216611e+01, -1
3.6000000000014331646980e+01, 0
-9.0000000000039541703245e+00, 1
1.0000000000004727329639e+00, 2
B1
number of lines to read: 10
-9.9999999999981747933475e-01, -8
8.9999999999982005505217e+00, -7
-3.5999999999992077448496e+01, -6
8.3999999999979579001774e+01, -5
-1.2599999999996613553321e+02, -4
1.2599999999996278177150e+02, -3
-8.3999999999973283593135e+01, -2
3.5999999999988190779732e+01, -1
-8.9999999999971276309907e+00, 0
9.9999999999967059682859e-01, 1
B0
number of lines to read: 10
-1.0000000000056818993954e+00, -9
9.0000000000547153433672e+00, -8
-3.6000000000234912533870e+01, -7
8.4000000000590091531194e+01, -6
-1.2600000000095498364772e+02, -5
1.2600000000103089803360e+02, -4
-8.4000000000739731831345e+01, -3
3.6000000000337806227435e+01, -2
-9.0000000000878301875673e+00, -1
1.0000000000096092023227e+00, 0
