forward 0
number of lines to read: 13
2.0581006382255552011884e+01, 0
-2.3997995949149017747004e+02, 1
1.2824125367208080206183e+03, 2
-4.1530897108469453087309e+03, 3
9.0782787114388647751184e+03, 4
-1.4111338962420739335357e+04, 5
1.5994313737365819179104e+04, 6
-1.3319470286592431875761e+04, 7
8.0884489438431101007154e+03, 8
-3.4932106714076494426990e+03, 9
1.0184660337237124849707e+03, 10
-1.7999426616164095094064e+02, 11
1.4582887446327783109723e+01, 12
forward 1
number of lines to read: 13
1.4583312534205422394962e+01, -1
-1.6899997254514062205999e+02, 0
8.9750021383377895745070e+02, 1
-2.8883342765075021816301e+03, 2
6.2737520226932410878362e+03, 3
-9.6900029000183549214853e+03, 4
1.0913003014297320987680e+04, 5
-9.0300023164500107668573e+03, 6
5.4487513090981992718298e+03, 7
-2.3383338637414694858307e+03, 8
6.7750014612548079639964e+02, 9
-1.1900002455483658536650e+02, 10
9.5833352350904181804481e+00, 11
forward 2
number of lines to read: 13
9.5833324929770835609588e+00, -2
-1.1000000015533812813828e+02, -1
5.7850000702058525803295e+02, 0
-1.8433333573939121379226e+03, 1
3.9637500380087849407573e+03, 2
-6.0600000397867033825605e+03, 3
6.7550000311897629217128e+03, 4
-5.5320000187412633749773e+03, 5
3.3037500085550318544847e+03, 6
-1.4033333362097339431784e+03, 7
4.0250000067215773924545e+02, 8
-7.0000000097528229048294e+01, 9
5.5833333399517179884697e+00, 10
forward 3
number of lines to read: 13
5.5833336049694715086389e+00, -3
-6.3000004144123316507375e+01, -2
3.2550001597364041572291e+02, -1
-1.0183333275519938752041e+03, 0
2.1487499078455575727276e+03, 1
-3.2219998320109043561388e+03, 2
3.5209998288260799199634e+03, 3
-2.8259998763337384843908e+03, 4
1.6537499341705042752437e+03, 5
-6.8833330799872896932357e+02, 6
1.9349999331614981201710e+02, 7
-3.2999998917079025773091e+01, 8
2.5833332520190346315303e+00, 9
forward 4
number of lines to read: 13
2.5833333336091324206052e+00, -4
-2.8000000004014204080249e+01, -3
1.3850000003130682557639e+02, -2
-4.1333333314837693706068e+02, -1
8.2874999952557743654324e+02, 0
-1.1759999996280143932381e+03, 1
1.2109999997834811438224e+03, 2
-9.1199999981381813540793e+02, 3
4.9874999989569079161811e+02, 4
-1.9333333329258624644353e+02, 5
5.0499999989225138108395e+01, 6
-7.9999999982583185342833e+00, 7
5.8333333320307512170899e-01, 8
forward 5
number of lines to read: 13
5.8333333333377224150240e-01, -5
-4.9999999999926405536144e+00, -4
1.7499999999756681745566e+01, -3
-2.8333333329410098855305e+01, -2
3.7499999557237959635358e+00, -1
7.8000000084833587266075e+01, 0
-1.7500000004830664579458e+02, 1
2.1000000000830010549180e+02, 2
-1.6125000000362442165169e+02, 3
8.1666666667892215514257e+01, 4
-2.6500000000291489499205e+01, 5
5.0000000000434443592212e+00, 6
-4.1666666666971485799564e-01, 7
central 0
number of lines to read: 13
-4.1666666666686419384646e-01, -6
6.0000000000028190783041e+00, -5
-3.7500000000019596768652e+01, -4
1.3666666666675922670038e+02, -3
-3.2625000000034719960240e+02, -2
5.4000000000083093709691e+02, -1
-6.3700000000080751760834e+02, 0
5.3999999999990495780366e+02, 1
-3.2624999999956219198793e+02, 2
1.3666666666651434525193e+02, 3
-3.7499999999966426855735e+01, 4
5.9999999999952979834461e+00, 5
-4.1666666666635121529794e-01, 6
backward 5
number of lines to read: 13
-4.1666666666665974627648e-01, -7
4.9999999999999067412659e+00, -6
-2.6499999999999410249529e+01, -5
8.1666666666664255558317e+01, -4
-1.6124999999999238298187e+02, -3
2.0999999999997751842784e+02, -2
-1.7499999999998581756699e+02, -1
7.8000000000003595346243e+01, 0
3.7500000000019437784715e+00, 1
-2.8333333333338291737391e+01, 2
1.7500000000000561328761e+01, 3
-5.0000000000000079936058e+00, 4
5.8333333333333048376090e-01, 5
backward 4
number of lines to read: 13
5.8333333333330639192127e-01, -8
-7.9999999999996624922005e+00, -7
5.0499999999998067323759e+01, -6
-1.9333333333332674897065e+02, -5
4.9874999999998578914528e+02, -4
-9.1199999999998158273229e+02, -3
1.2109999999999902229320e+03, -2
-1.1760000000000079580786e+03, -1
8.2875000000002103206498e+02, 0
-4.1333333333334729786657e+02, 1
1.3850000000000429167812e+02, 2
-2.8000000000000696331881e+01, 3
2.5833333333333818870869e+00, 4
backward 3
number of lines to read: 13
2.5833333333359949079977e+00, -9
-3.3000000000033352876017e+01, -8
1.9350000000019181811695e+02, -7
-6.8833333333400310038996e+02, -6
1.6537500000015834302758e+03, -5
-2.8260000000026707311918e+03, -4
3.5210000000032923708204e+03, -3
-3.2220000000029795046430e+03, -2
2.1487500000019526851247e+03, -1
-1.0183333333342220612394e+03, 0
3.2550000000026119550967e+02, 1
-6.3000000000043975489916e+01, 2
5.5833333333363288630835e+00, 3
backward 2
