forward 0
number of lines to read: 21
-1.1547440197311640286415e+00, 0
5.2852631757089838515640e+00, 1
-1.2986210271602285359904e+01, 2
2.2207175198438275032231e+01, 3
-2.6212066207628240022132e+01, 4
1.9631321594625156023994e+01, 5
-7.6095967915990669894200e+00, 6
2.0316751851292300101726e-01, 7
5.6599890715362066728744e-01, 8
5.3258742662869326678354e-02, 9
2.7572280978422158970176e-01, 10
-1.8162927220349747714501e-01, 11
-2.6930338056464131479828e-01, 12
1.3579667014293167470740e-01, 13
1.6276871314501645260364e-01, 14
-8.7129240175887440189584e-02, 15
-7.4688535243435189014960e-02, 16
7.2767571419668566901073e-02, 17
-1.7316729414836071199169e-02, 18
-1.3292261389240805479622e-03, 19
7.7277270831089238129624e-04, 20
forward 1
number of lines to read: 21
2.9089618533997824156856e-01, -1
-3.3043597576935499482431e+00, 0
1.7425259694473265170700e+01, 1
-5.5963895975794407888770e+01, 2
1.2066328861871883759704e+02, 3
-1.8122440491649305727151e+02, 4
1.8978656561542047143121e+02, 5
-1.3363411420243170368849e+02, 6
5.6787350312370428184749e+01, 7
-1.0014956759402776853563e+01, 8
-6.2530350318348326688067e-01, 9
-9.2710932675195989460804e-01, 10
5.3805961886434616747721e-01, 11
4.8530771723922683236196e-01, 12
-2.1486436524593516272930e-01, 13
-1.5167293474768633876337e-01, 14
7.2500411626874830539613e-02, 15
3.2041804396163116319673e-02, 16
-2.4788313424804347268049e-02, 17
4.1996793503533648081461e-03, 18
3.9736942344627586716613e-07, 19
forward 2
number of lines to read: 21
1.9147896208176375942855e+00, -2
-2.5942941366740715380956e+01, -1
1.5414047962567099148146e+02, 0
-5.6079855598331937471812e+02, 1
1.3903829563691992916574e+03, 2
-2.4471384565125263179652e+03, 3
3.0976202152391024355893e+03, 4
-2.7935572447751296749630e+03, 5
1.7221628858661958929588e+03, 6
-6.4959645050053825343639e+02, 7
1.0291755602934809132876e+02, 8
6.0933352499879509522884e+00, 9
7.5002525941350919325146e+00, 10
-4.1869990132530210402706e+00, 11
-3.3566376784428477719757e+00, 12
1.4356023910319757330711e+00, 13
8.8414593579146161239635e-01, 14
-4.1200669287242336347177e-01, 15
-1.5792414448307445784536e-01, 16
1.1834491265454619157715e-01, 17
-1.8987982971179238195214e-02, 18
forward 3
number of lines to read: 21
5.1943269908230185194498e+00, -3
-8.9834959251680331249190e+01, -2
5.5349446364860853009304e+02, -1
-6.3133243903480843073339e+02, 0
-4.0262818381117108401668e+02, 1
9.9409624811419428169756e+02, 2
-3.2113819264611254311603e+02, 3
-5.8491692793353979595850e+02, 4
9.2138963846111300881603e+02, 5
-6.5205225649727242398512e+02, 6
2.4764833498031418912433e+02, 7
-3.7160127281826071055093e+01, 8
-2.1246689826008444690331e+00, 9
-2.0501756395470263072411e+00, 10
