forward 0
number of lines to read: 21
8.3853981352018962525108e+00, 0
-4.2094108472695147327158e+01, 1
1.0834347986621047255085e+02, 2
-1.8452615655114075821075e+02, 3
2.1134022676192546441598e+02, 4
-1.4992059611149207398739e+02, 5
4.9998774462624098191554e+01, 6
5.2706818642004842345727e+00, 7
-6.0991926166251113627936e+00, 8
-5.3444606915404724301055e-01, 9
-2.4066238972663192008383e+00, 10
1.5739122926284627723703e+00, 11
2.2611364672436180534021e+00, 12
-1.1323204646089115588126e+00, 13
-1.3219783639902318306270e+00, 14
7.0401187300066347951599e-01, 15
5.8830496218551597831237e-01, 16
-5.6890116201781604221566e-01, 17
1.3420544572506479252816e-01, 18
1.0010403320244467412214e-02, 19
-5.8188252755470891777745e-03, 20
forward 1
number of lines to read: 21
-1.5798277303880183808360e+00, -1
2.3727634422723387075393e+01, 0
-1.3384600463942226156178e+02, 1
4.3432288816945379039680e+02, 2
-9.3265464443022017348994e+02, 3
1.3907877328777847196761e+03, 4
-1.4448068665415946725261e+03, 5
1.0086366117096108609985e+03, 6
-4.2484651735712191111816e+02, 7
7.4266070656510237313341e+01, 8
4.6175893580842721775070e+00, 9
6.7080887102978010716470e+00, 10
-3.8780410459078722418269e+00, 11
-3.4487222710448142137807e+00, 12
1.5201469855765430416739e+00, 13
1.0535587156365906480460e+00, 14
-5.0166245892511796000690e-01, 15
-2.1684647039168278292998e-01, 16
1.6680664797260913445598e-01, 17
-2.7993906767953751629774e-02, 18
-1.4018663216998357610933e-06, 19
forward 2
number of lines to read: 21
-6.6841017360116303791528e+00, -2
8.7320540619283519845339e+01, -1
-5.2204772106393988906348e+02, 0
1.9021142369604328905552e+03, 1
-4.6837663118644322821638e+03, 2
8.1590467061858826127718e+03, 3
-1.0214551677363380804309e+04, 4
9.1108357138866686000256e+03, 5
-5.5554723043910908018006e+03, 6
2.0730375473298481665552e+03, 7
-3.2499434331242571261100e+02, 8
-1.9132754635863776115912e+01, 9
-2.3074009346923201491109e+01, 10
1.2819121096297166673139e+01, 11
1.0125472960400832889150e+01, 12
-4.3109507156901480939837e+00, 13
-2.6053772043949194880952e+00, 14
1.2097689597186760401826e+00, 15
4.5407558284851134988713e-01, 16
-3.3869753029041665959298e-01, 17
5.3894098168544901650279e-02, 18
forward 3
number of lines to read: 21
-1.3432733114923445683075e+01, -3
2.2824330145673741299106e+02, -2
-1.2205088128793656778726e+03, -1
1.3889477257555561209301e+03, 0
6.3105028872891568880732e+02, 1
-1.5651116342785728647868e+03, 2
-1.7380515015881863405411e+02, 3
2.1758474005075486275018e+03, 4
-2.6437639103113415330881e+03, 5
1.7175368206672894757503e+03, 6
-6.2174431321679321627016e+02, 7
9.0190648251362389942187e+01, 8
5.0589799235007486544191e+00, 9
4.7060190720293446631217e+00, 10
