forward 0
number of lines to read: 21
-2.2291126323634020423015e+02, 0
9.1979086450854629219975e+02, 1
-1.7254028589758459020231e+03, 2
1.6176763570523871749174e+03, 3
2.0016216527998832930280e+02, 4
-2.7187514486899954135879e+03, 5
3.5952687033336305830744e+03, 6
-2.2271517796635171180242e+03, 7
5.1483509204819165461231e+02, 8
3.5727755338604097801181e+01, 9
8.3407094540521768522012e+01, 10
-5.1737903800332460946265e+01, 11
-6.1036732925014767658922e+01, 12
2.9205290774676139875510e+01, 13
2.9028134162550241370582e+01, 14
-1.5008112241789126173330e+01, 15
-1.0928812363286859010714e+01, 16
1.0198085760884378458968e+01, 17
-2.3067338427315271509599e+00, 18
-1.5257487410162154373161e-01, 19
8.8677812974427352998852e-02, 20
forward 1
number of lines to read: 21
3.9743865523740851131151e+01, -1
-4.6038987208969342646014e+02, 0
2.3294516890333125047619e+03, 1
-7.0006333997048477613134e+03, 2
1.3985527401633955378202e+04, 3
-1.9402143541635854489869e+04, 4
1.8773525296532243373804e+04, 5
-1.2241130006260651498451e+04, 6
4.8342744128447229741141e+03, 7
-7.9589956996207274642074e+02, 8
-4.8056114676231025839570e+01, 9
-6.2569621568749795414988e+01, 10
3.5371346730062114716020e+01, 11
2.9370821648508574241987e+01, 12
-1.2687784370597624317156e+01, 13
-8.1286007353026139554686e+00, 14
3.8146924458595798945737e+00, 15
1.5223174009643032356109e+00, 16
-1.1508647826609930131525e+00, 17
1.8752836997641894600797e-01, 18
3.6233176267073473541213e-06, 19
forward 2
number of lines to read: 21
1.6639191849128927458423e+01, -2
-1.8528692888224858847934e+02, -1
9.5104276400425692372664e+02, 0
-2.9925492665797505651426e+03, 1
6.4208935008224343619077e+03, 2
-9.8512088537629588245181e+03, 3
1.0986415013180476307753e+04, 4
-8.8284458396344689390389e+03, 5
4.9024423428250183860655e+03, 6
-1.6827774804977239000436e+03, 7
2.4489049992555138146599e+02, 8
1.3828768590522450665503e+01, 9
1.4943202633228105824514e+01, 10
-8.0745618380886785558914e+00, 11
-5.9256465786793475203353e+00, 12
2.4719016791415331368853e+00, 13
1.3775546666061491141164e+00, 14
-6.3124215944965367253161e-01, 15
-2.1958281446223232302728e-01, 16
1.6141910467963210829012e-01, 17
-2.5010952751626108064853e-02, 18
forward 3
number of lines to read: 21
2.5481662519213021944608e+00, -3
-1.9473776828930120075256e+01, -2
1.5091171538049707123719e+02, -1
-3.9101465363273968023350e+02, 0
5.5599840275749897955393e+02, 1
-5.6455190478714064283849e+02, 2
3.9659919105889343882154e+02, 3
-1.4528812839149841806829e+02, 4
-1.1823055920378088501366e+01, 5
4.3226107880153463725037e+01, 6
-2.0693462557610974528188e+01, 7
3.3101145599170709310499e+00, 8
1.9430732747219889300361e-01, 9
1.8116766049367194479913e-01, 10
