forward 0
number of lines to read: 21
-7.3684565045911872005480e-03, 0
-2.4158540193562130782290e-02, 1
3.2217387634026556364475e-01, 2
-1.2111122963558107468174e+00, 3
2.6335447623806911288113e+00, 4
-3.7791952447560608341348e+00, 5
3.6888874241987528179720e+00, 6
-2.3936552287273458183847e+00, 7
9.3683883404478163203777e-01, 8
-1.5514803986470157570743e-01, 9
-1.5352458795808165276098e-02, 10
4.5472853357543009666930e-03, 11
-3.0843139031665554178341e-03, 12
1.9853045756613330735663e-03, 13
3.2545036721782342505060e-03, 14
-1.7540453179104270164251e-03, 15
-1.4711049448056512378713e-03, 16
1.4017847058540834018908e-03, 17
-3.2465169216914661681414e-04, 18
-2.2431674860045636187619e-05, 19
1.3037476853657035730152e-05, 20
forward 1
number of lines to read: 21
-2.5739941230447397832459e-03, -1
2.4057645097838219194752e-02, 0
-1.1923079906214822942800e-01, 1
4.1655773017374952971181e-01, 2
-1.0685853808101655193497e+00, 3
2.0046003365581865907075e+00, 4
-2.7437354256940631458406e+00, 5
2.7159112335168620333548e+00, 6
-1.8810031320768152429679e+00, 7
8.2933495726521888613547e-01, 8
-1.6236129430449094956934e-01, 9
-3.0307788341395507786258e-02, 10
1.3693197024192273886234e-02, 11
7.2046278786761109441672e-03, 12
-2.8809575927801933832584e-03, 13
-1.3902177991881486170817e-03, 14
6.3015026291777034850305e-04, 15
2.0822882990721228711230e-04, 16
-1.5264985643456541858885e-04, 17
2.3532856091535227937737e-05, 18
1.9688583937194999558156e-10, 19
forward 2
number of lines to read: 21
1.0038884706086183534052e-03, -2
-8.0454146854288879908701e-03, -1
7.0204032230473334408316e-02, 0
-3.3865309857903297396930e-01, 1
1.0397582855153895131650e+00, 2
-2.2369105092096273068591e+00, 3
3.5337922069126102009307e+00, 4
-4.1537848133510815173963e+00, 5
3.6003956869455584488549e+00, 6
-2.2196099882460584851174e+00, 7
8.8369703730784343598259e-01, 8
-1.5912031205303051040190e-01, 9
-2.6223620724560824102323e-02, 10
1.1400903142107730522947e-02, 11
5.3360198093405451086335e-03, 12
-2.0776973460981933844449e-03, 13
-8.8489319810350580784025e-04, 14
3.9369622039550346238521e-04, 15
1.1533676850317665864461e-04, 16
-8.2633140469394071245257e-05, 17
1.2182893785700700035228e-05, 18
forward 3
number of lines to read: 21
-4.1390332786700297085236e-02, -3
1.3747618008005668688298e+00, -2
-3.9011693001255956403384e+01, -1
7.5329547877301990865817e+01, 0
-3.8872071394711660730081e+01, 1
1.2297288508458019684610e+00, 2
-5.9850424053524087231182e-01, 3
2.1139178574211947569950e+00, 4
-3.5008196936282400812956e+00, 5
3.5317965930275456720722e+00, 6
-2.2958089929274847484919e+00, 7
9.0849461575409917735158e-01, 8
-1.5726257858542488921039e-01, 9
-2.2955551387854735562177e-02, 10
