forward 0
number of lines to read: 13
3.2927932753166146540025e+01, 0
-2.9454256476253954133426e+02, 1
1.2565295023150601991802e+03, 2
-3.3713773102687609934947e+03, 3
6.3027781801761011593044e+03, 4
-8.5975748334860527393175e+03, 5
8.7278099353019533737097e+03, 6
-6.6155237185871446854435e+03, 7
3.7041792048435090691783e+03, 8
-1.4906059541423198879784e+03, 9
4.0846626940399823979533e+02, 10
-6.8340333019315949059092e+01, 11
5.2736894723457368172603e+00, 12
forward 1
number of lines to read: 13
5.2738735954405910888454e+00, -1
-3.5631522622006116307602e+01, 0
1.1681150313337985835460e+02, 1
-2.5176263796007179962544e+02, 2
3.9934241875624155682090e+02, 3
-4.8450349529885556876252e+02, 4
4.5212027107703602268884e+02, 5
-3.2187451047906381518260e+02, 6
1.7173327145706738861008e+02, 7
-6.6516262923876439572268e+01, 8
1.7671287237272395032051e+01, 9
-2.8818525523982421177038e+00, 10
2.1765657983412661780065e-01, 11
forward 2
number of lines to read: 13
2.1765652575201954732620e-01, -2
2.4443386216373701458338e+00, -1
-1.8654312238048820660197e+01, 0
5.4561728669584823592231e+01, 1
-9.6138194914688710923656e+01, 2
1.1921841320922015938777e+02, 3
-1.1100481522108205467703e+02, 4
7.8621587550485315887272e+01, 5
-4.1750496147851798411921e+01, 6
1.6108818382085907217061e+01, 7
-4.2664814910322759189398e+00, 8
6.9407407549265243140724e-01, 9
-5.2317019498899372531575e-02, 10
forward 3
number of lines to read: 13
-5.2317017701303890342412e-02, -3
8.9777774898418027937907e-01, -2
-1.6363885874240133855295e+00, -1
-3.6916449882026576290173e+00, 0
1.7155059161665526801244e+01, 1
-2.8806189449511137468107e+01, 2
2.9442406360736924852972e+01, 3
-2.1228808767488704489779e+01, 4
1.1289582930686606232484e+01, 5
-4.3438270055210992381944e+00, 6
1.1461507527625081070966e+00, 7
-1.8575396162882559791818e-01, 8
1.3952821371994491433943e-02, 9
forward 4
number of lines to read: 13
1.3952821867787155302176e-02, -4
-2.3370370368132686866858e-01, -3
1.9860978834548208560307e+00, -2
-5.6268959332011521112804e+00, -1
6.2846229958955364125472e+00, 0
-8.0222221319998932020923e-01, 1
-4.8631481466449839601296e+00, 2
5.4993650781049456810479e+00, 3
-3.2715277770750961217061e+00, 4
1.3133156963750989287831e+00, 5
-3.5332010574776229194782e-01, 6
5.7830687819004800154232e-02, 7
-4.3672839497441483594398e-03, 8
forward 5
number of lines to read: 13
-4.3672839506177524998565e-03, -5
7.0727513227483815305696e-02, -4
-5.7435185185117421102774e-01, -3
3.2351410934668853869312e+00, -2
-8.7495039681308348633593e+00, -1
1.1905317460085472092146e+01, 0
-8.2964814813492537837192e+00, 1
2.6311111110887628328214e+00, 2
-1.2132936506988792335626e-01, 3
-1.4891975308957899892803e-01, 4
6.4272486773231690682096e-02, 5
-1.2671957672068037692448e-02, 6
1.0559964726708488767098e-03, 7
central 0
number of lines to read: 13
1.0559964726637740238535e-03, -6
-1.8095238095246983511810e-02, -5
1.5309523809529859694756e-01, -4
-8.7636684303379674965129e-01, -3
3.9901785714298316776194e+00, -2
-1.0108571428569392836039e+01, -1
1.3717407407401559282789e+01, 0
-1.0108571428566596850374e+01, 1
3.9901785714269575322533e+00, 2
-8.7636684303295897535691e-01, 3
1.5309523809511718650533e-01, 4
-1.8095238095221212459851e-02, 5
1.0559964726620098100784e-03, 6
backward 5
number of lines to read: 13
1.0559964726631287067204e-03, -7
-1.2671957671957511520899e-02, -6
6.4272486772485523665033e-02, -5
-1.4891975308641275388410e-01, -4
-1.2132936507939923176380e-01, -3
2.6311111111112812643853e+00, -2
-8.2964814814812708476666e+00, -1
1.1905317460316837241407e+01, 0
-8.7495039682537267822227e+00, 1
3.2351410934744859737577e+00, 2
-5.7435185185186199419149e-01, 3
7.0727513227514193783207e-02, 4
-4.3672839506173309620518e-03, 5
backward 4
number of lines to read: 13
-4.3672839506170776924243e-03, -8
5.7830687830685179040557e-02, -7
-3.5332010582009021337768e-01, -6
1.3133156966489747397020e+00, -5
-3.2715277777776488044026e+00, -4
5.4993650793648747310272e+00, -3
-4.8631481481479275075230e+00, -2
-8.0222222222241512668006e-01, -1
6.2846230158731613002487e+00, 0
-5.6268959435626424436805e+00, 1
1.9860978835978768675119e+00, 2
-2.3370370370370024959428e-01, 3
1.3952821869488244224677e-02, 4
backward 3
number of lines to read: 13
1.3952821869506125754268e-02, -9
-1.8575396825418957758025e-01, -8
1.1461507936520733963448e+00, -7
-4.3438271604983258455945e+00, -6
1.1289583333344047844093e+01, -5
-2.1228809523827742111735e+01, -4
2.9442407407430074783861e+01, -3
-2.8806190476211192219580e+01, -2
1.7155059523823215528182e+01, -1
-3.6916446208175663912243e+00, 0
-1.6363888888870372628759e+00, 1
8.9777777777746448073515e-01, 2
-5.2317019400331642164925e-02, 3
