forward 0
number of lines to read: 13
8.0648529124890728780883e+00, 0
-5.0476273032476115076861e+01, 1
1.7180843333886872414951e+02, 2
-4.0623895947527313410319e+02, 3
7.0615079830157742435404e+02, 4
-9.1971066812054050387815e+02, 5
9.0442803886906676780200e+02, 6
-6.6986445660532774581952e+02, 7
3.6854148204408954825340e+02, 8
-1.4627549508779867437624e+02, 9
3.9641015729286607438553e+01, 10
-6.5720638319929145509946e+00, 11
5.0329495803097668016335e-01, 12
forward 1
number of lines to read: 13
5.0331297231977956130322e-01, -1
1.5218721834421984340224e+00, 0
-1.1218651585022897165800e+01, 1
2.7864421491981833156615e+01, 2
-4.6379967817070735236484e+01, 3
5.8405963131501728469175e+01, 4
-5.6052233401833369441647e+01, 5
4.0770643515840028214825e+01, 6
-2.2122028668557760511248e+01, 7
8.6848564665625875846899e+00, 8
-2.3329370505384918743630e+00, 9
3.8397556016509176712859e-01, 10
-2.9226798789991806359900e-02, 11
forward 2
number of lines to read: 13
-2.9226791309338372853999e-02, -2
8.8326118307866940959627e-01, -1
-7.5781745622946572460421e-01, 0
-2.8597883789831346490473e+00, 1
6.9672619397322970158370e+00, 2
-8.7650794036536119335778e+00, 3
8.2527778084545939663030e+00, 4
-5.8990476378243252852940e+00, 5
3.1557539770036768800310e+00, 6
-1.2248677278738933082991e+00, 7
3.2599206421024784496865e-01, 8
-5.3246753353310923018160e-02, 9
4.0271765345711802233652e-03, 10
forward 3
number of lines to read: 13
4.0271764193725969119275e-03, -3
-8.1580084816711986861471e-02, -2
1.1973809352287629881317e+00, -1
-1.9095899275861398791676e+00, 0
1.9642882180017060683719e-02, 1
1.7842856488763496614069e+00, 2
-1.8544443777793706562562e+00, 3
1.3421428089713383080550e+00, 4
-7.1607140292621296318032e-01, 5
2.7632274145232482709389e-01, 6
-7.3095235491014404205501e-02, 7
1.1872293950332159229166e-02, 8
-8.9345836177254732684422e-04, 9
forward 4
number of lines to read: 13
-8.9345839335637380982519e-04, -4
1.5642135640756879566560e-02, -3
-1.5126984126206552416782e-01, -2
1.4529100530225986798172e+00, -1
-2.5484126986624775490498e+00, 0
1.1695238097039262203936e+00, 1
2.5111111102276262307953e-01, 2
-3.2126984119575030529603e-01, 3
1.9226190472058546365730e-01, 4
-7.7248677232569853967625e-02, 5
2.0793650789397037648154e-02, 6
-3.4054834047964636575823e-03, 7
2.5733525728391924182470e-04, 8
forward 5
number of lines to read: 13
2.5733525733528678919315e-04, -5
-4.2388167388151603773294e-03, -4
3.5714285714247701042368e-02, -3
-2.2486772486724468378405e-01, -2
1.6369047618995780091211e+00, -1
-2.8796031745933530210380e+00, 0
1.6111111111052722755232e+00, 1
-1.9047619047492511668018e-01, 2
9.9206349200939691196366e-03, 3
8.2671957673759715462536e-03, 4
-3.6507936508361179053783e-03, 5
7.2150072150701095689829e-04, 6
-6.0125060125499351119330e-05, 7
central 0
number of lines to read: 13
-6.0125060125093581680014e-05, -6
1.0389610389614891208798e-03, -5
-8.9285714285742747570174e-03, -4
5.2910052910064647724298e-02, -3
-2.6785714285718276173043e-01, -2
1.7142857142853780150205e+00, -1
-2.9827777777769783895678e+00, 0
1.7142857142852079288531e+00, 1
-2.6785714285704848025560e-01, 2
5.2910052910021050653899e-02, 3
-8.9285714285644371401851e-03, 4
1.0389610389600631781826e-03, 5
-6.0125060124994858295946e-05, 6
backward 5
number of lines to read: 13
-6.0125060125059700362124e-05, -7
7.2150072150071564540397e-04, -6
-3.6507936507936089402804e-03, -5
8.2671957671955394880703e-03, -4
9.9206349206360528586446e-03, -3
-1.9047619047619482324230e-01, -2
1.6111111111110922866629e+00, -1
-2.8796031746031323095281e+00, 0
1.6369047619047452091223e+00, 1
-2.2486772486772779733322e-01, 2
3.5714285714286218842428e-02, 3
-4.2388167388167840785029e-03, 4
2.5733525733525935887819e-04, 5
backward 4
number of lines to read: 13
2.5733525733524586056114e-04, -8
-3.4054834054832558605519e-03, -7
2.0793650793649910007987e-02, -6
-7.7248677248674138540174e-02, -5
1.9226190476189758404857e-01, -4
-3.2126984126983015865875e-01, -3
2.5111111111109962745758e-01, -2
1.1695238095238167375101e+00, -1
-2.5484126984127022375048e+00, 0
1.4529100529100524852311e+00, 1
-1.5126984126984091560963e-01, 2
1.5642135642135453904578e-02, 3
-8.9345839345837717651588e-04, 4
backward 3
number of lines to read: 13
-8.9345839345951070988722e-04, -9
1.1872294372308430862595e-02, -8
-7.3095238095319356452784e-02, -7
2.7632275132303685261093e-01, -6
-7.1607142857210848152505e-01, -5
1.3421428571440132682113e+00, -4
-1.8544444444458823006983e+00, -3
1.7842857142870276465629e+00, -2
1.9642857141989954194994e-02, -1
-1.9095899470895507654689e+00, 0
1.1973809523808360832930e+00, 1
-8.1580086580066810131306e-02, 2
4.0271765271751944897938e-03, 3
backward 2
