F0
number of lines to read: 19
-3.9477871402575948422964e+02, 0
2.1890195358945911721094e+03, 1
-5.7517539980224692044430e+03, 2
6.8510892490254709628061e+03, 3
5.3847593497031630249694e+03, 4
-3.8110612038062150531914e+04, 5
7.9138468537132648634724e+04, 6
-1.0092143631057831225917e+05, 7
8.7462348947834325372241e+04, 8
-5.1485577047215927450452e+04, 9
1.8870068133840468362905e+04, 10
-2.8659183482224493673129e+03, 11
-6.3999478517102329533373e+02, 12
2.3472631296885455753909e+02, 13
7.5962185558144852848272e+01, 14
-3.3046431674036270464967e+01, 15
-8.3846071081840527483564e+00, 16
5.8967715875742028330819e+00, 17
-8.3674346493006834801776e-01, 18
F1
number of lines to read: 19
1.1860032569843461658365e+02, -1
-1.1937978633634252219053e+03, 0
6.3440322500069933084887e+03, 1
-2.2209871095538164809113e+04, 2
5.5196517909844886162318e+04, 3
-1.0133816795962973264977e+05, 4
1.4062131551712125656195e+05, 5
-1.4892100481066555948928e+05, 6
1.2002961875176952162292e+05, 7
-7.2328117064101053983904e+04, 8
3.1218563035940453119110e+04, 9
-8.7058857275240370654501e+03, 10
1.0766849082437236120313e+03, 11
1.4546971905608967290391e+02, 12
-4.9083590140112072219836e+01, 13
-8.2941901008125498151458e+00, 14
3.2851746779733321801586e+00, 15
2.5809791431407885786697e-01, 16
-1.2338921073055074406621e-01, 17
F2
number of lines to read: 19
1.9357100650829089261151e+01, -2
-2.3259462661454801946093e+02, -1
1.2922074004812177463464e+03, 0
-4.4879261182418003954808e+03, 1
1.0916828087859526931425e+04, 2
-1.9690967027731745474739e+04, 3
2.7147361654666383401491e+04, 4
-2.9021415396963133389363e+04, 5
2.4120615210066185682081e+04, 6
-1.5455306393598148133606e+04, 7
7.4661342532460221264046e+03, 8
-2.5972631179119307489600e+03, 9
5.8736808392820364588260e+02, 10
-6.1221740872167167424323e+01, 11
-5.0617957364295858013747e+00, 12
1.6030297168717484446177e+00, 13
1.2329905325841700181044e-01, 14
-4.5492520745407223625723e-02, 15
-2.2824149867146437050151e-06, 16
F3
number of lines to read: 19
9.5433337881572821714826e-01, -3
1.4202688847120386483880e+01, -2
2.7241425102239008992910e+02, -1
-1.1495096403229740644747e+03, 0
2.4469924079190968768671e+03, 1
-3.8506781700028795967228e+03, 2
4.6674923029531264546677e+03, 3
-4.4323391703172037523473e+03, 4
3.4086792559027294373664e+03, 5
-2.1202823309691225404094e+03, 6
1.0510293634488798488746e+03, 7
-4.0379327474781041473761e+02, 8
1.1441828242689631167650e+02, 9
-2.1581901630327642749307e+01, 10
1.9585149578658276325882e+00, 11
1.1422732660169393481553e-01, 12
-3.5422858719712291275528e-02, 13
-1.9249767075322230316936e-03, 14
7.0948819693887382655667e-04, 15
F4
number of lines to read: 19
-2.4824654701407866674856e-01, -4
6.6261002473209664742626e+00, -3
-5.2123425112568561701210e+01, -2
2.2422432426974864938529e+02, -1
-5.6837366678699538624642e+02, 0
9.9643660557751115902647e+02, 1
-1.3384809781300364193157e+03, 2
1.4154781734937705550692e+03, 3
-1.1867260822360733527603e+03, 4
7.9673491563970242168580e+02, 5
-4.2788843750696776169207e+02, 6
1.8130530839869589954105e+02, 7
-5.8905718502083935561586e+01, 8
1.3940756831858459818818e+01, 9
-2.1685343552087217311453e+00, 10
1.6438153596126611755146e-01, 11
4.8335097915708303065174e-03, 12
