F0
number of lines to read: 20
9.6559635249388156807981e+02, 0
-6.9837645118025166084408e+03, 1
2.5641872437173889920814e+04, 2
-6.2229545491251039493363e+04, 3
1.0803192183078271045815e+05, 4
-1.3726558457930496660993e+05, 5
1.2710551979882013984025e+05, 6
-8.2960677059575798921287e+04, 7
3.4707405365618615178391e+04, 8
-6.5075431060730952594895e+03, 9
-1.1384809452221365972946e+03, 10
5.0419584807912178803235e+02, 11
2.4975942671506234660228e+02, 12
-9.8497593304977414163659e+01, 13
-4.4591031640308578687382e+01, 14
2.0018881253712926593380e+01, 15
6.2253921509156429081600e+00, 16
-4.5112699288580460077469e+00, 17
6.8025260734448023125509e-01, 18
2.4083087872951622796197e-06, 19
F1
number of lines to read: 20
3.4416733885278993909651e+01, -1
1.6442359473238177258736e+00, 0
-1.4665528798647121675458e+03, 1
8.2299884185742885165382e+03, 2
-2.4286737451679782680003e+04, 3
4.6763614953354801400565e+04, 4
-6.2951780246447888202965e+04, 5
6.0229246150849401601590e+04, 6
-4.0016640536343780695461e+04, 7
1.6882948845706272550160e+04, 8
-3.1735432804270085398457e+03, 9
-5.5319410626335456981906e+02, 10
2.4436099999955683870212e+02, 11
1.1969391535864913578280e+02, 12
-4.7025779993318508331868e+01, 13
-2.0865282937668084173310e+01, 14
9.3316796818270724145350e+00, 15
2.8260173431104425034732e+00, 16
-2.0358259958409865575391e+00, 17
3.0343925284428036048823e-01, 18
F2
number of lines to read: 20
-2.8199658745391687375559e+01, -2
3.3855774987208582160747e+02, -1
-1.9545380505261516645987e+03, 0
6.9576509936505708537879e+03, 1
-1.6972806482747335394379e+04, 2
2.9969152283255756628932e+04, 3
-3.9331202318667761574034e+04, 4
3.8642143777869641780853e+04, 5
-2.8107739844939107570099e+04, 6
1.4581012059491537002032e+04, 7
-4.8988863509265538596082e+03, 8
7.5472186661708201427246e+02, 9
9.5571092069659073331422e+01, 10
-3.7867261776732142664059e+01, 11
-1.2635983463319444553008e+01, 12
4.5182711020417221092771e+00, 13
1.1240292142844923173328e+00, 14
-4.5364930844140077814686e-01, 15
-4.4669424524137725518447e-02, 16
2.1358242831845914572186e-02, 17
F3
number of lines to read: 20
-6.9529919998487121901576e+00, -3
7.8411302514163381260914e+01, -2
-4.1171265575641740497304e+02, -1
1.3349591200608679173456e+03, 0
-2.9935122774050209955021e+03, 1
4.9189255068413476692513e+03, 2
-6.1120580793785093192128e+03, 3
5.8262866492879720681231e+03, 4
-4.2613245713939249981195e+03, 5
2.3534168443065063911490e+03, 6
-9.4188715525722307120304e+02, 7
2.4765980878203956194739e+02, 8
-3.0642060352097200137678e+01, 9
-2.7298021070044127256438e+00, 10
9.6546552331953039427503e-01, 11
1.9836281299365682295743e-01, 12
-6.4854249571171806998393e-02, 13
-7.1666713758566022440810e-03, 14
2.6468249942457802020845e-03, 15
2.6790763858215936837458e-07, 16
F4
number of lines to read: 20
-1.9847946308497327327913e-01, -4
-3.9485295622687401895234e+00, -3
5.5886957558323359762653e+01, -2
-3.5545624726319294950372e+02, -1
1.0505719017316421286523e+03, 0
-2.0920123964662761864020e+03, 1
3.2696835369098375849717e+03, 2
-3.9740948736400637244515e+03, 3
3.6870326681054325490550e+03, 4
-2.6120723958116186622647e+03, 5
1.3930765841592797187332e+03, 6
-5.3767993125502050588693e+02, 7
1.3636444925150468066022e+02, 8
-1.6326376817916319339474e+01, 9
-1.3791128584672784906928e+00, 10
4.8066082971183943239879e-01, 11
9.1957983645493790447745e-02, 12
-2.9821839700187261629205e-02, 13
-3.0162626370262408080636e-03, 14
1.1126023443072583472835e-03, 15
F5
number of lines to read: 20
2.2332460577421917036212e-01, -5
-3.9334470958239124982470e+00, -4
2.5443091785721783537610e+01, -3
-8.7379054632226825560792e+01, -2
1.7756471003437840749939e+02, -1
-1.9875525760712756095927e+02, 0
4.4531900318627030799234e+01, 1
2.3875454989895695234736e+02, 2
-4.6098369743795149133803e+02, 3
4.8296027973963600743446e+02, 4
-3.4125745733614417076751e+02, 5
1.7017086123996512014855e+02, 6
-5.9033114412819998051418e+01, 7
1.3109516024358883967693e+01, 8
-1.3614102749960748095504e+00, 9
-8.6587664683986889646583e-02, 10
2.7607807392705144278189e-02, 11
2.8721943679807298774320e-03, 12
-8.5358370273916838680967e-04, 13
-5.6828064150709024960364e-07, 14
F6
number of lines to read: 20
-5.1362356591280348971917e-02, -6
1.0848453817282852629234e+00, -5
-1.0719630455956455250544e+01, -4
5.8752620271657569617219e+01, -3
-2.0117418610464736161703e+02, -2
4.6487009062235711098765e+02, -1
-7.6074616656829289240704e+02, 0
9.0856283499014307381003e+02, 1
-8.0637363044675998935418e+02, 2
5.3673796578906160448241e+02, 3
-2.6817170717489085518537e+02, 4
9.9538333583336950027842e+01, 5
-2.6583681992242741642940e+01, 6
4.7119204306841444562792e+00, 7
-4.4650682031666633076128e-01, 8
9.5337971689957862198028e-03, 9
-2.2009255817616105166401e-03, 10
7.8883511508250742615134e-04, 11
1.3975818083850305266480e-04, 12
-4.1619893580911775316303e-05, 13
F7
number of lines to read: 20
3.0041306169728645460160e-03, -7
-1.0482651303168186163184e-01, -6
1.5335300723640774567258e+00, -5
-1.3078270389102486959132e+01, -4
6.7452339945331857506972e+01, -3
-2.2506877290424759507914e+02, -2
5.1547080221986971082515e+02, -1
-8.4528007697902705785964e+02, 0
1.0213608155024278403289e+03, 1
-9.2714280681312936849281e+02, 2
6.4045323014143104956020e+02, 3
-3.3919175748853967888863e+02, 4
1.3777474298238547589790e+02, 5
-4.2356435775320910863684e+01, 6
9.4652510164699474870531e+00, 7
-1.3928766424747767160852e+00, 8
1.0005276625741069129738e-01, 9
2.8578639356387014816563e-03, 10
-7.9223163381202305922957e-04, 11
-8.6447650390658131179430e-07, 12
F8
number of lines to read: 20
4.5200613445969695797233e-03, -8
-7.8037695948603769124929e-02, -7
5.8099667131787013918398e-01, -6
-2.1060047532522214730477e+00, -5
4.9270754759342294537561e-01, -4
2.9700788988534586820833e+01, -3
-1.4389111004873507226876e+02, -2
3.7754595377990750648678e+02, -1
-6.5763976741560179561930e+02, 0
8.1553952142265222846618e+02, 1
-7.4483719811290302459383e+02, 2
5.1053367561318441403273e+02, 3
-2.6540270278340170762021e+02, 4
1.0494556722025591000147e+02, 5
-3.1244194169347903056178e+01, 6
6.7463345069718538837833e+00, 7
-9.5915932083341448599612e-01, 8
6.6829710541373543719601e-02, 9
1.7638796311990579627343e-03, 10
-4.8855172382901044733639e-04, 11
F9
number of lines to read: 20
-7.5445817845950589181081e-03, -9
1.4737855212146622196911e-01, -8
-1.3588784496237511500993e+00, -7
7.8081514279276733603297e+00, -6
-3.0875378634124221122192e+01, -5
8.6327381421470121836137e+01, -4
-1.6931751451314360679135e+02, -3
2.2300845003839074820462e+02, -2
-1.6807646745509350694192e+02, -1
2.4000567286253242649252e+00, 0
1.6371272461444618784299e+02, 1
-2.1973565123729272841047e+02, 2
1.6730349552363941256772e+02, 3
-8.5320374443114189944026e+01, 4
3.0472576353580578256697e+01, 5
-7.6822758062663369926781e+00, 6
1.3292606695735418309567e+00, 7
-1.4244225690897502345500e-01, 8
7.0249718690400123413675e-03, 9
2.5980491925657979364632e-05, 10
B9
number of lines to read: 20
-7.5768739499727148865166e-04, -10
6.8774592962599859907735e-03, -9
1.7320376477638853990326e-02, -8
-6.2023668210998406102874e-01, -7
4.8461798737329040420718e+00, -6
-2.1964288676387031529202e+01, -5
6.5467703845224662018154e+01, -4
-1.3043425309963652125589e+02, -3
1.6443179993256077864316e+02, -2
-9.6119145874260041750858e+01, -1
-6.9993625567027834222245e+01, 0
2.2338029510185683079726e+02, 1
-2.5987767468413483129552e+02, 2
1.8917017758061126642133e+02, 3
-9.4835666549524859192388e+01, 4
3.3711473868617389371138e+01, 5
-8.5171752676544887350474e+00, 6
1.4840003074719976261520e+00, 7
-1.6128098107441821151831e-01, 8
8.2762885835611140622481e-03, 9
B8
number of lines to read: 20
-1.4627897936236557629650e-04, -11
1.0297901799014934007270e-02, -10
-1.7538572929339779626901e-01, -9
1.5743100553298559063364e+00, -8
-9.2069376421916366837195e+00, -7
3.8626006379845421179198e+01, -6
-1.2216981350004417095079e+02, -5
2.9739067051423046450509e+02, -4
-5.5851593881935673380212e+02, -3
8.0348320023366625264316e+02, -2
-8.7417908105614878877532e+02, -1
7.0560939933642112009693e+02, 0
-4.0952884046634972037282e+02, 1
1.6111679262286031644180e+02, 2
-3.7083015289548676207687e+01, 3
1.9679941842752004532713e+00, 4
1.4908350351654313659111e+00, 5
-4.7243793160912611606150e-01, 6
6.5975659727568150558774e-02, 7
-3.8852190373944682499907e-03, 8
B7
number of lines to read: 20
6.8362572416187216640997e-07, -12
-2.1688623532080695882271e-04, -11
1.5337151443400191819233e-02, -10
-2.5479771544792201298790e-01, -9
2.2184148887542711747756e+00, -8
-1.2561537778915530694235e+01, -7
5.1026998932246115714406e+01, -6
-1.5656244409812148887795e+02, -5
3.7140119340431692762650e+02, -4
-6.8474356588479281526816e+02, -3
9.7635717173443219962792e+02, -2
-1.0656513644686301631737e+03, -1
8.7748690664416653817170e+02, 0
-5.3426022624946540418023e+02, 1
2.3374362221948717888154e+02, 2
-7.0550533946560008757842e+01, 3
1.3904443461624975242330e+01, 4
-1.6884362098690961495606e+00, 5
1.2305070064765454007638e-01, 6
-4.0165849403788521712610e-03, 7
B6
number of lines to read: 20
3.5863043994965255524023e-05, -13
-1.2023313018327110382206e-04, -12
-1.5638021163912312755384e-04, -11
-5.9590618770547264596016e-03, -10
4.1392377695393001157953e-02, -9
2.3893820651765967921776e-01, -8
-4.0999536446726816407704e+00, -7
2.5210602869999394926026e+01, -6
-9.7124710560212946575120e+01, -5
2.6478996907511276504010e+02, -4
-5.3292347588222844478878e+02, -3
8.0288574241821481791703e+02, -2
-9.0592332344810381528077e+02, -1
7.5909484214456279005390e+02, 0
-4.6408152982875867564871e+02, 1
2.0090558939522261994171e+02, 2
-5.8682385300476170186812e+01, 3
1.0706531174974351472429e+01, 4
-1.0833059755940077639735e+00, 5
5.1276789756805413178498e-02, 6
B5
number of lines to read: 20
9.8900223083534941615727e-07, -14
5.6132098624703588834323e-04, -13
-1.8879841224429302470184e-03, -12
-1.8123191316710002816449e-04, -11
-2.4903114298609665966389e-01, -10
3.3244018417759995109861e+00, -9
-2.0559695507227534250205e+01, -8
7.9357135249560158740678e+01, -7
-2.1206505099828552829422e+02, -6
4.0834700295635246902748e+02, -5
-5.6774390977969676441717e+02, -4
5.4628862748652306891017e+02, -3
-3.0806964087089278336862e+02, -2
4.1137382057927860401492e+00, -1
1.6847694197765184753735e+02, 0
-1.6382506131258875825552e+02, 1
8.3768216665137686050002e+01, 2
-2.4799974434385525512425e+01, 3
3.8567234703326942479862e+00, 4
-2.1891690109594705293539e-01, 5
B4
number of lines to read: 20
-1.1217811189619057276462e-03, -15
4.7060129670414927588462e-03, -14
1.2257954031041275178016e-02, -13
-5.2510409196573626378068e-02, -12
-5.3323562033420306149889e-02, -11
-2.9031350347773798858952e+00, -10
3.6914809274601658728443e+01, -9
-2.0281640418408784398707e+02, -8
6.9665287377743425167864e+02, -7
-1.6884527136934398185986e+03, -6
3.0496499004003235313576e+03, -5
-4.2115101458552817348391e+03, -4
4.4841245502844412840204e+03, -3
-3.6623208645706636161776e+03, -2
2.2521222878501039303956e+03, -1
-1.0055145322950199897605e+03, 0
3.0476544742118664998998e+02, 1
-5.4465099573798276821890e+01, 2
3.6279313615186912223010e+00, 3
2.1508662280558407675635e-01, 4
B3
number of lines to read: 20
-2.4031225110336716154836e-07, -16
-2.5121201077706193163785e-03, -15
1.0523880665753567939524e-02, -14
2.3585742557615137909854e-02, -13
-1.0462358983272375401175e-01, -12
-1.1479223166014487778064e-01, -11
-5.0569184056018539052957e+00, -10
6.3639047247555083686166e+01, -9
-3.3943555590852304248983e+02, -8
1.1268888184687459670386e+03, -7
-2.6358661839177848378313e+03, -6
4.5951244910470386457746e+03, -5
-6.1345032770759171398822e+03, -4
6.3344494009812515287194e+03, -3
-5.0432057382928269362310e+03, -2
3.0462103741462910875271e+03, -1
-1.3513987330845557153225e+03, 0
4.1529170268229984230857e+02, 1
-7.8934058129472390419323e+01, 2
6.9844488001879634353486e+00, 3
B2
number of lines to read: 20
-2.1049489479814467024488e-02, -17
4.4023853473015649162559e-02, -16
5.1536380217021515726117e-01, -15
-1.9475495853445634608647e+00, -14
-3.9865233699111674026128e-01, -13
6.0763218655542088342258e+00, -12
8.5952799016062240156089e+00, -11
1.2080478238088431908182e+02, -10
-1.4730083659028866804874e+03, -9
6.4802769302279866678873e+03, -8
-1.7124984650372709438670e+04, -7
3.1217456947663511527935e+04, -6
-4.1579377263438436784782e+04, -5
4.1483898389816429698840e+04, -4
-3.1187676117018199875019e+04, -3
1.7501413038926344597712e+04, -2
-7.1354269009334984730231e+03, -1
2.0025074900445392813708e+03, 0
-3.4670397672245832154658e+02, 1
2.7955957317495236935656e+01, 2
B1
number of lines to read: 20
-3.9551303653728753229046e-01, -18
2.7090198065764026225111e+00, -17
-3.7995289392553579510547e+00, -16
-1.5339015585362119509227e+01, -15
5.1761726935512506031500e+01, -14
-1.6926874213924342882365e+01, -13
-6.4024481513002953647629e+01, -12
-9.8811305243713377421955e+01, -11
-6.1561960003382694139873e+02, -10
7.8346887712769221252529e+03, -9
-2.9483612308136056526564e+04, -8
6.4556601036919499165379e+04, -7
-9.5831224575296640978195e+04, -6
1.0221902937576120893937e+05, -5
-8.0012635873570077819750e+04, -4
4.5894942511483728594612e+04, -3
-1.8867275720506626385031e+04, -2
5.2834940608423994490295e+03, -1
-9.0535261020414634458575e+02, 0
7.1790903253334917621942e+01, 1
B0
number of lines to read: 20
4.5468690207988099807879e-05, -19
1.0098547865050166993939e+00, -18
-6.5842973601664711580383e+00, -17
9.0059505532739443367518e+00, -16
3.2072188025124717114522e+01, -15
-1.0577153797017808756209e+02, -14
4.3172728786227075659099e+01, -13
9.9435654446420301155740e+01, -12
1.5781924057092075486253e+02, -11
6.6120057145154873978754e+02, -10
-8.8712365860752088337904e+03, -9
3.0475399391646951698931e+04, -8
-5.9193717614846071228385e+04, -7
7.6231218758192379027605e+04, -6
-6.8822658238983189221472e+04, -5
4.4189598026215426216368e+04, -4
-1.9904150140794434264535e+04, -3
6.0081223706438813678687e+03, -2
-1.0953627135407002697320e+03, -1
9.1426348782589158759038e+01, 0
