F0
number of lines to read: 4
-1.8333333333333334813631e+00, 0
3.0000000000000000000000e+00, 1
-1.5000000000000000000000e+00, 2
3.3333333333333337034077e-01, 3
F1
number of lines to read: 4
-3.3333333333333337034077e-01, -1
-5.0000000000000000000000e-01, 0
1.0000000000000000000000e+00, 1
-1.6666666666666665741481e-01, 2
B1
number of lines to read: 4
1.6666666666666668517038e-01, -2
-1.0000000000000002220446e+00, -1
5.0000000000000011102230e-01, 0
3.3333333333333331482962e-01, 1
B0
number of lines to read: 4
-3.3333333333333348136307e-01, -3
1.5000000000000004440892e+00, -2
-3.0000000000000008881784e+00, -1
1.8333333333333339254523e+00, 0
