forward 0
number of lines to read: 8
3.9999999999021840224600e+00, 0
-2.6999999999464133537685e+01, 1
7.7999999998738587692060e+01, 2
-1.2499999999832333230643e+02, 3
1.1999999999862680510887e+02, 4
-6.8999999999305416054085e+01, 5
2.1999999999800206040845e+01, 6
-2.9999999999749156209816e+00, 7
forward 1
number of lines to read: 8
3.0000000000009388045896e+00, -1
-2.0000000000002245315045e+01, 0
5.7000000000000440536496e+01, 1
-8.9999999999996745714270e+01, 2
8.4999999999996077804099e+01, 3
-4.7999999999997932320639e+01, 4
1.4999999999999401367745e+01, 5
-1.9999999999999251709681e+00, 6
forward 2
number of lines to read: 8
2.0000000000000421884749e+00, -2
-1.2999999999999861444167e+01, -1
3.5999999999999943156581e+01, 0
-5.5000000000000127897692e+01, 1
5.0000000000000092370556e+01, 2
-2.6999999999999989341859e+01, 3
7.9999999999999955591079e+00, 4
-9.9999999999999944488849e-01, 5
forward 3
number of lines to read: 8
1.0000000000000002220446e+00, -3
-6.0000000000000035527137e+00, -2
1.4999999999999996447286e+01, -1
-1.9999999999999982236432e+01, 0
1.4999999999999982236432e+01, 1
-5.9999999999999822364316e+00, 2
9.9999999999999611421941e-01, 3
3.8857805861880380307214e-16, 4
backward 3
number of lines to read: 8
-3.9031278209478159624268e-17, -4
1.0000000000000008881784e+00, -3
-6.0000000000000071054274e+00, -2
1.5000000000000024868996e+01, -1
-2.0000000000000035527137e+01, 0
1.5000000000000014210855e+01, 1
-6.0000000000000000000000e+00, 2
1.0000000000000000000000e+00, 3
backward 2
number of lines to read: 8
-9.9999999999999800159856e-01, -5
7.9999999999999866773237e+00, -4
-2.6999999999999968025577e+01, -3
4.9999999999999985789145e+01, -2
-5.5000000000000007105427e+01, -1
3.6000000000000014210855e+01, 0
-1.3000000000000008881784e+01, 1
2.0000000000000031086245e+00, 2
backward 1
number of lines to read: 8
-1.9999999999999544808560e+00, -6
1.4999999999999639399562e+01, -5
-4.7999999999998763655640e+01, -4
8.4999999999997569943844e+01, -3
-8.9999999999997086774783e+01, -2
5.6999999999997847055511e+01, -1
-1.9999999999999108268867e+01, 0
2.9999999999998419042413e+00, 1
backward 0
number of lines to read: 8
-3.0000000000011834977443e+00, -7
2.2000000000009368505971e+01, -6
-6.9000000000032244429349e+01, -5
1.2000000000006266986929e+02, -4
-1.2500000000007433698102e+02, -3
7.8000000000053745452533e+01, -2
-2.7000000000021891821689e+01, -1
4.0000000000038662406610e+00, 0
