F0
number of lines to read: 6
2.9999999999999653610416e+00, 0
-1.3999999999999790389893e+01, 1
2.5999999999999594990641e+01, 2
-2.3999999999999648281346e+01, 3
1.0999999999999857891453e+01, 4
-1.9999999999999762412273e+00, 5
F1
number of lines to read: 6
1.9999999999999982236432e+00, -1
-8.9999999999999946709295e+00, 0
1.5999999999999996447286e+01, 1
-1.4000000000000000000000e+01, 2
6.0000000000000000000000e+00, 3
-1.0000000000000000000000e+00, 4
F2
number of lines to read: 6
1.0000000000000000000000e+00, -2
-4.0000000000000000000000e+00, -1
6.0000000000000000000000e+00, 0
-4.0000000000000000000000e+00, 1
1.0000000000000000000000e+00, 2
0.0000000000000000000000e+00, 3
B2
number of lines to read: 6
0.0000000000000000000000e+00, -3
9.9999999999999888977698e-01, -2
-3.9999999999999982236432e+00, -1
5.9999999999999982236432e+00, 0
-4.0000000000000000000000e+00, 1
1.0000000000000000000000e+00, 2
B1
number of lines to read: 6
-9.9999999999999944488849e-01, -4
5.9999999999999964472863e+00, -3
-1.3999999999999989341859e+01, -2
1.5999999999999989341859e+01, -1
-8.9999999999999928945726e+00, 0
1.9999999999999977795540e+00, 1
B0
number of lines to read: 6
-1.9999999999999973354647e+00, -5
1.0999999999999978683718e+01, -4
-2.3999999999999943156581e+01, -3
2.5999999999999914734872e+01, -2
-1.3999999999999932498440e+01, -1
2.9999999999999769073611e+00, 0
