forward 0
number of lines to read: 8
9.3333333332406809290660e+00, 0
-5.5499999999463895505869e+01, 1
1.4199999999871872091717e+02, 2
-2.0316666666497451387841e+02, 3
1.7599999999863140942580e+02, 4
-9.2499999999314383103410e+01, 5
2.7333333333137517229261e+01, 6
-3.4999999999755457835704e+00, 7
forward 1
number of lines to read: 8
3.5000000000005631051181e+00, -1
-1.8666666666668177754218e+01, 0
4.2500000000000930810984e+01, 1
-5.3999999999999218402991e+01, 2
4.1833333333332078041167e+01, 3
-1.9999999999999335642542e+01, 4
5.4999999999998072652829e+00, 5
-6.6666666666664253781960e-01, 6
forward 2
number of lines to read: 8
6.6666666666665608254050e-01, -2
-1.8333333333330767977998e+00, -1
-4.4582327247900091503827e-13, 0
5.1666666666668348284475e+00, 1
-7.3333333333332575421082e+00, 2
4.4999999999999511501869e+00, 3
-1.3333333333333190484637e+00, 4
1.6666666666666490881354e-01, 5
forward 3
number of lines to read: 8
-1.6666666666666671292596e-01, -3
2.0000000000000017763568e+00, -2
-6.4999999999999982236432e+00, -1
9.3333333333333285963818e+00, 0
-6.5000000000000008881784e+00, 1
1.9999999999999991118216e+00, 2
-1.6666666666666660190366e-01, 3
0.0000000000000000000000e+00, 4
backward 3
number of lines to read: 8
-7.0256300777060687323683e-17, -4
-1.6666666666666618557002e-01, -3
2.0000000000000000000000e+00, -2
-6.5000000000000017763568e+00, -1
9.3333333333333374781660e+00, 0
-6.5000000000000017763568e+00, 1
2.0000000000000000000000e+00, 2
-1.6666666666666671292596e-01, 3
backward 2
number of lines to read: 8
1.6666666666666624108117e-01, -5
-1.3333333333333303727386e+00, -4
4.4999999999999911182158e+00, -3
-7.3333333333333214909544e+00, -2
5.1666666666666616336556e+00, -1
-2.2221453702063716075385e-15, 0
-1.8333333333333303727386e+00, 1
6.6666666666666574148081e-01, 2
backward 1
number of lines to read: 8
-6.6666666666664919915775e-01, -6
5.4999999999998614441665e+00, -5
-1.9999999999999516830940e+01, -4
4.1833333333332383574543e+01, -3
-5.3999999999998848920768e+01, -2
4.2499999999999182875854e+01, -1
-1.8666666666666358764815e+01, 0
3.4999999999999538147222e+00, 1
backward 0
number of lines to read: 8
-3.5000000000005924150059e+00, -7
2.7333333333338160286985e+01, -6
-9.2500000000017138290787e+01, -5
1.7600000000003456079867e+02, -4
-2.0316666666670982976939e+02, -3
1.4200000000003370814738e+02, -2
-5.5500000000015496937067e+01, -1
9.3333333333366184092483e+00, 0
