forward 0
number of lines to read: 13
-6.4992189325328793003678e+00, 0
7.6992815831584394459242e+01, 1
-4.1796812764931229366994e+02, 2
1.3749110737559603876434e+03, 3
-3.0523280330928691910231e+03, 4
4.8177588535980976303108e+03, 5
-5.5437496926340472782613e+03, 6
4.6858068153219401210663e+03, 7
-2.8873902156179296980554e+03, 8
1.2649552726736094427906e+03, 9
-3.7398761524547637691285e+02, 10
6.6997909425142282202614e+01, 11
-5.4998374341666957931807e+00, 12
forward 1
number of lines to read: 13
-5.4999938252136395533398e+00, -1
6.4999997383752614155128e+01, 0
-3.5200010664375400892823e+02, 1
1.1550004295353455745499e+03, 2
-2.5575009130456096499984e+03, 3
4.0260013081372367196309e+03, 4
-4.6200013590767021014472e+03, 5
3.8940010440996497891319e+03, 6
-2.3925005899154066355550e+03, 7
1.0450002389744877291378e+03, 8
-3.0800006582770333807275e+02, 9
5.5000011060471187818166e+01, 10
-4.5000008565535258853174e+00, 11
forward 2
number of lines to read: 13
-4.4999992603943512747833e+00, -2
5.2999998510804694262788e+01, -1
-2.8600000343853076856249e+02, 0
9.3500001416473219251202e+02, 1
-2.0625000218950608541491e+03, 2
3.2340000225130715989508e+03, 3
-3.6960000175537766153866e+03, 4
3.1020000104659684438957e+03, 5
-1.8975000047350790737255e+03, 6
8.2500000157677845891158e+02, 7
-2.4200000036473844033935e+02, 8
4.3000000052365386693509e+01, 9
-3.5000000035148444155197e+00, 10
forward 3
number of lines to read: 13
-3.5000002463034145527843e+00, -3
4.1000004055972368632865e+01, -2
-2.1999996590171525667756e+02, -1
7.1499989744978665839881e+02, 0
-1.5674998684274501101754e+03, 1
2.4419998494356455012166e+03, 2
-2.7719998466862257373577e+03, 3
2.3099998892508542667201e+03, 4
-1.4024999410503628496372e+03, 5
6.0499997731424014091317e+02, 6
-1.7599999401521802155912e+02, 7
3.0999999030375573028095e+01, 8
-2.4999999271950335000270e+00, 9
forward 4
number of lines to read: 13
-2.5000000004630287264717e+00, -4
2.9000000005898417754224e+01, -3
-1.5400000004077483595211e+02, -2
4.9500000396958677129078e+02, -1
-1.0725000078240871062007e+03, 0
1.6500000036234866911400e+03, 1
-1.8479999995371499608154e+03, 2
1.5179999996248939169163e+03, 3
-9.0749999979243114012206e+02, 4
3.8499999991936391552372e+02, 5
-1.0999999997875089263744e+02, 6
1.8999999996573780691733e+01, 7
-1.4999999997442505783596e+00, 8
forward 5
number of lines to read: 13
-1.4999999999983928411496e+00, -5
1.6999999999993093524608e+01, -4
-8.8000000000154784629558e+01, -3
2.7500000000225094254347e+02, -2
-5.7750000004268395059626e+02, -1
8.5800000008073629942373e+02, 0
-9.2400000004762739536091e+02, 1
7.2600000001030844032357e+02, 2
-4.1250000000486778617415e+02, 3
1.6500000000170669522959e+02, 4
-4.4000000000414573264607e+01, 5
7.0000000000626760865430e+00, 6
-5.0000000000444377867836e-01, 7
central 0
number of lines to read: 13
-4.9999999999988842258603e-01, -6
4.9999999999986064480595e+00, -5
-2.1999999999992677857108e+01, -4
5.4999999999985440979344e+01, -3
-8.2500000000080547124526e+01, -2
6.5999999998129055711615e+01, -1
4.1174391156561822048747e-09, 0
-6.6000000001782154868124e+01, 1
8.2499999999639115344507e+01, 2
-5.4999999999876671097354e+01, 3
2.1999999999973283593135e+01, 4
-4.9999999999962918550978e+00, 5
4.9999999999975264231011e-01, 6
backward 5
number of lines to read: 13
4.9999999999998628874565e-01, -7
-6.9999999999998436805981e+00, -6
4.3999999999999296562692e+01, -5
-1.6499999999999891997504e+02, -4
4.1250000000000477484718e+02, -3
-7.2600000000004513367458e+02, -2
9.2399999999988915533322e+02, -1
-8.5799999999972635578160e+02, 0
5.7749999999989381649357e+02, 1
-2.7500000000003251443559e+02, 2
8.8000000000006892264537e+01, 3
-1.7000000000000888178420e+01, 4
1.5000000000000575095527e+00, 5
backward 4
number of lines to read: 13
1.4999999999999442668042e+00, -8
-1.8999999999999285904551e+01, -7
1.0999999999999587885213e+02, -6
-3.8499999999998590283212e+02, -5
9.0749999999996941824065e+02, -4
-1.5179999999999593001121e+03, -3
1.8479999999999749888957e+03, -2
-1.6500000000000122781785e+03, -1
1.0725000000000381987775e+03, 0
-4.9500000000002569322533e+02, 1
1.5400000000000858335625e+02, 2
-2.9000000000001485034318e+01, 3
2.5000000000001039168751e+00, 4
backward 3
number of lines to read: 13
2.5000000000022906121444e+00, -9
-3.1000000000028645530392e+01, -8
1.7600000000016427748051e+02, -7
-6.0500000000057173110690e+02, -6
1.4025000000013462795323e+03, -5
-2.3100000000022605490813e+03, -4
2.7720000000027721398510e+03, -3
-2.4420000000024933797249e+03, -2
1.5675000000016218564269e+03, -1
-7.1500000000073339379014e+02, 0
2.2000000000021441337594e+02, 1
-4.1000000000036081360122e+01, 2
3.5000000000024669155607e+00, 3
