forward 0
number of lines to read: 13
-7.2876598837950638198890e+01, 0
7.8661335612584866794350e+02, 1
-3.9097290354139163355285e+03, 2
1.1834895302971490309574e+04, 3
-2.4301936925948910356965e+04, 4
3.5661714432368382404093e+04, 5
-3.8343186801443545846269e+04, 6
3.0429433775689874892123e+04, 7
-1.7685973392412401153706e+04, 8
7.3396846870979879895458e+03, 9
-2.0638216480916780710686e+03, 10
3.5293401183032005974383e+02, 11
-2.7751163935502720647719e+01, 12
forward 1
number of lines to read: 13
-2.7752065159269136529474e+01, -1
2.8789581089115068834872e+02, 0
-1.3780085314243815446389e+03, 1
4.0271883621969182058820e+03, 2
-8.0073455972966703484417e+03, 3
1.1414027650001700749272e+04, 4
-1.1959502756056263024220e+04, 5
9.2779771189726943703135e+03, 6
-5.2864074479056844211300e+03, 7
2.1561463188115740194917e+03, 8
-5.9715846710596497359802e+02, 9
1.0077085581562771210429e+02, 10
-7.8312517414335696130934e+00, 11
forward 2
number of lines to read: 13
-7.8312499569181506231530e+00, -2
7.4054166946410632021980e+01, -1
-3.2294166908807477511800e+02, 0
8.6172917292832528346480e+02, 1
-1.5721562593748458311893e+03, 2
2.0714750098152330792800e+03, 3
-2.0244000077971129485377e+03, 4
1.4789250047696391447971e+03, 5
-8.0084375222112328174262e+02, 6
3.1293750076259095749265e+02, 7
-8.3591666848725125760211e+01, 8
1.3679166693660146592038e+01, 9
-1.0354166685386263502267e+00, 10
forward 3
number of lines to read: 13
-1.0354166428244606645848e+00, -3
5.6291662971049589714312e+00, -2
-6.7083342264289722578496e+00, -1
-2.6812494891862300505636e+01, 0
1.2140623962317739881200e+02, 1
-2.3957498531194747215523e+02, 2
2.9469998504785718296262e+02, 3
-2.4762498919745803505066e+02, 4
1.4634374424950132720369e+02, 5
-6.0520831120202259967300e+01, 6
1.6808332749449643728212e+01, 7
-2.8291665720642997783330e+00, 8
2.1874999289642524380461e-01, 9
forward 4
number of lines to read: 13
2.1875000001530375826064e-01, -4
-3.8791666669001960698893e+00, -3
2.2691666668554219654652e+01, -2
-6.9270833353647091712446e+01, -1
1.2959375003502887579998e+02, 0
-1.6012500001246968395208e+02, 1
1.3579999999111805664143e+02, 2
-8.0674999991474052762896e+01, 3
3.3906249995112716533185e+01, 4
-1.0062499998071691820201e+01, 5
2.0416666661536377880282e+00, 6
-2.5416666658337827566783e-01, 7
1.4583333327083504785127e-02, 8
forward 5
number of lines to read: 13
1.4583333333574569415370e-02, -5
2.9166666665267772240444e-02, -4
-2.7416666666861542189793e+00, -3
1.8520833333823347288671e+01, -2
-5.8843750007844199956253e+01, -1
1.1082500001496887875874e+02, 0
-1.3510000000840170741867e+02, 1
1.1077500000129937518523e+02, 2
-6.1906250000622648599347e+01, 3
2.3479166666886726488883e+01, 4
-5.8916666667203569929256e+00, 5
9.0416666667480616315089e-01, 6
-6.4583333333911543960859e-02, 7
central 0
number of lines to read: 13
-6.4583333333309567159120e-02, -6
8.5416666666635254756557e-01, -5
-5.0083333333314588031726e+00, -4
1.5729166666660582052373e+01, -3
-2.7656250000000976996262e+01, -2
2.4274999999888830615191e+01, -1
1.6103316113836241805768e-10, 0
-2.4275000000011917933307e+01, 1
2.7656249999936957095770e+01, 2
-1.5729166666644649907880e+01, 3
5.0083333333284860700019e+00, 4
-8.5416666666598806134658e-01, 5
6.4583333333287820665625e-02, 6
backward 5
number of lines to read: 13
6.4583333333332312853337e-02, -7
-9.0416666666665390650337e-01, -6
5.8916666666665946650028e+00, -5
-2.3479166666666422713661e+01, -4
6.1906249999999410249529e+01, -3
-1.1077499999999858459887e+02, -2
1.3509999999999837427822e+02, -1
-1.1082499999999929229944e+02, 0
5.8843749999999289457264e+01, 1
-1.8520833333332891612599e+01, 2
2.7416666666666911211792e+00, 3
-2.9166666666679923886063e-02, 4
-1.4583333333331975276148e-02, 5
backward 4
number of lines to read: 13
-1.4583333333332228545776e-02, -8
2.5416666666665271856473e-01, -7
-2.0416666666665870266684e+00, -6
1.0062499999999738875545e+01, -5
-3.3906249999999495514658e+01, -4
8.0674999999999542410478e+01, -3
-1.3580000000000032400749e+02, -2
1.6012500000000233058017e+02, -1
-1.2959375000000346744855e+02, 0
6.9270833333335119164076e+01, 1
-2.2691666666667064333751e+01, 2
3.8791666666667148355430e+00, 3
-2.1875000000000296984659e-01, 4
backward 3
number of lines to read: 13
-2.1875000000023442359165e-01, -9
2.8291666666696086984700e+00, -8
-1.6808333333350269356288e+01, -7
6.0520833333392502595416e+01, -6
-1.4634375000013997691894e+02, -5
2.4762500000023629809220e+02, -4
-2.9470000000029142483982e+02, -3
2.3957500000026365682970e+02, -2
-1.2140625000017212187231e+02, -1
2.6812500000077825745848e+01, 0
6.7083333333106036633353e+00, 1
-5.6291666666627806492329e+00, 2
1.0354166666663990881148e+00, 3
